CompScore,PoseScore,ContactScore
-4.083881316179043,0.916118683820957,1.0
-2.97991928613569,0.7700807138643099,0.75
-3.95735617538108,1.0426438246189198,1.0
-0.911187033137847,0.963812966862153,0.375
-4.195092869239444,0.8049071307605565,1.0
-4.148124590376637,0.8518754096233635,1.0
-2.498181386099949,1.2518186139000507,0.75
-3.983407293208489,1.016592706791511,1.0
-1.083406950616851,0.7915930493831488,0.375
-4.163859941168916,0.8361400588310843,1.0
-3.4863833550408554,1.5136166449591446,1.0
-3.966796311862579,1.0332036881374214,1.0
-3.657871822564733,1.342128177435267,1.0
-2.3756298275430554,1.3743701724569446,0.75
-3.966892204244771,1.0331077957552288,1.0
-2.9746176139299414,2.0253823860700586,1.0
-3.7699490282378862,1.230050971762114,1.0
0.06031203210377112,1.9353120321037711,0.375
-3.392063090688289,1.6079369093117106,1.0
-0.5016632939120005,1.3733367060879995,0.375
-3.509796961839438,1.4902030381605618,1.0
-3.5527160580159074,1.4472839419840926,1.0
-0.06306411372349907,1.811935886276501,0.375
-2.972235075838229,0.777764924161771,0.75
-2.2145950583006773,1.5354049416993227,0.75
-2.569378666862803,2.430621333137197,1.0
-2.780022469304704,2.219977530695296,1.0
-1.5309205061069937,2.2190794938930063,0.75
-2.481122889939275,2.518877110060725,1.0
-3.1540718625413318,1.8459281374586685,1.0
-3.332779075677544,1.6672209243224558,1.0
-3.633824756118228,1.3661752438817716,1.0
-3.809776373907206,1.190223626092794,1.0
-3.186709378882252,0.5632906211177482,0.75
-4.352697635514404,0.6473023644855963,1.0
-3.2485639655588625,1.7514360344411375,1.0
-0.3043506356016332,1.5706493643983668,0.375
-2.055455066993302,1.6945449330066982,0.75
-3.1161756656078348,1.8838243343921655,1.0
-3.0993342410712685,1.9006657589287317,1.0
-3.441396742439032,1.558603257560968,1.0
-3.814639293663849,1.185360706336151,1.0
-2.7428892458240473,1.0071107541759525,0.75
-3.0126843368669483,1.9873156631330517,1.0
-1.787750073965149,1.962249926034851,0.75
-1.8472976531700773,3.1527023468299227,1.0
-1.837012950405088,3.162987049594912,1.0
-3.061887594635624,1.9381124053643763,1.0
-3.5167501634947267,1.4832498365052733,1.0
-2.866348264464242,2.133651735535758,1.0
-1.372520652108708,2.377479347891292,0.75
-2.041647988503299,2.958352011496701,1.0
-2.0559984405400447,2.9440015594599553,1.0
-2.7061158463345434,2.2938841536654566,1.0
-2.5922512748784627,2.4077487251215373,1.0
-2.875026314291169,2.124973685708831,1.0
-3.1818875303979945,1.8181124696020055,1.0
2.996539713944248,2.996539713944248,0.0
-2.30492760303735,2.69507239696265,1.0
-1.9646821149310858,1.7853178850689142,0.75
-2.9817333956121854,2.0182666043878146,1.0
-2.2941552391569964,1.4558447608430038,0.75
-3.6505853018448047,1.349414698155195,1.0
-3.87375688421204,1.12624311578796,1.0
-3.9699003584132844,1.0300996415867156,1.0
-4.118627534135643,0.8813724658643564,1.0
-3.788891823606944,1.211108176393056,1.0
-4.108720976391254,0.8912790236087457,1.0
-3.849077994449519,1.150922005550481,1.0
-3.6989462168821037,1.3010537831178965,1.0
-2.55866450960365,1.19133549039635,0.75
-2.7674286027060715,0.9825713972939286,0.75
-0.7215719233818012,1.1534280766181988,0.375
-3.0720472796977814,1.9279527203022186,1.0
-0.14495712555041096,1.730042874449589,0.375
-2.082730864629325,1.6672691353706746,0.75
-3.3638818028777484,1.6361181971222518,1.0
-4.178079462391004,0.8219205376089963,1.0
-3.2743422469114996,1.7256577530885004,1.0
-2.9007240912112584,0.8492759087887418,0.75
-4.154906902160753,0.8450930978392469,1.0
0.973252084801968,0.973252084801968,0.0
-3.7252956696631876,1.2747043303368124,1.0
-0.5883748490763805,1.2866251509236195,0.375
-3.101953886723299,1.8980461132767006,1.0
-3.3520225258297986,1.6479774741702014,1.0
-2.3181402484558022,1.4318597515441975,0.75
-3.429666997232665,1.570333002767335,1.0
-3.3987586230069757,1.601241376993024,1.0
-3.1986290033591933,1.8013709966408067,1.0
-3.0620834930090517,1.9379165069909483,1.0
-3.5926421336930288,1.4073578663069712,1.0
-2.672662291622443,2.327337708377557,1.0
0.4707992562016816,2.3457992562016816,0.375
-3.395126598301064,1.6048734016989359,1.0
-1.9573650224977086,1.7926349775022914,0.75
-3.1948439706783383,1.805156029321662,1.0
-3.248504225991102,1.751495774008898,1.0
-2.8437098550673916,2.1562901449326084,1.0
