CompScore,PoseScore,ContactScore
-2.145464504376412,2.6759640670521594,0.9642857142857143
-0.7107944715478376,2.503491242737877,0.6428571428571429
-3.375934283758829,1.4454942876697425,0.9642857142857143
-1.1842306778613545,2.03005503642436,0.6428571428571429
-2.9655263508202836,2.0344736491797164,1.0
-3.132580860181333,1.688847711247238,0.9642857142857143
-3.7451057790244806,1.2548942209755194,1.0
-3.4780196177754448,1.5219803822245555,1.0
-2.2228913227119933,2.598537248716578,0.9642857142857143
-2.5690351626206214,2.4309648373793786,1.0
-2.7658928152246345,2.2341071847753655,1.0
-1.9208341247593714,3.0791658752406286,1.0
-0.9548392770845511,2.2594464372011633,0.6428571428571429
-1.8981755639883882,3.101824436011612,1.0
-3.4125089024649107,1.587491097535089,1.0
0.21396634156063477,1.821109198703492,0.32142857142857145
-3.058287039246168,1.7631415321824033,0.9642857142857143
-2.404280841613754,2.417147729814817,0.9642857142857143
-2.838342269561281,2.161657730438719,1.0
-0.8866009471698848,2.3276847671158296,0.6428571428571429
-2.354747106236931,2.46668146519164,0.9642857142857143
-2.606438991394617,2.393561008605383,1.0
-1.1209167639142938,2.0933689503714206,0.6428571428571429
-2.7086456208443335,2.2913543791556665,1.0
-3.3147537301485706,1.6852462698514294,1.0
-3.0073892622068,1.9926107377932,1.0
-0.29834278226338995,2.9159429320223245,0.6428571428571429
-2.14595573649198,2.675472834936591,0.9642857142857143
-1.6538134552382662,3.167615116190305,0.9642857142857143
-3.3073790967611254,1.6926209032388746,1.0
-1.0290061563478323,2.185279557937882,0.6428571428571429
-2.620205490655663,2.201223080772908,0.9642857142857143
-0.7958381214902848,2.4184475927954296,0.6428571428571429
-1.8245187880968747,2.9969097833316964,0.9642857142857143
-2.588322011386431,2.411677988613569,1.0
-0.919553057012592,2.2947326572731224,0.6428571428571429
-3.093872097744196,1.7275564736843754,0.9642857142857143
-2.8134474779133543,2.007981093515217,0.9642857142857143
-2.8366660531749996,1.9847625182535713,0.9642857142857143
-2.288770759809685,2.5326578116188863,0.9642857142857143
-3.061802802739847,1.938197197260153,1.0
-2.469239550991633,2.352189020436938,0.9642857142857143
-2.922605519346124,2.077394480653876,1.0
-2.8925439404856936,1.9288846309428778,0.9642857142857143
2.660790111449085,2.660790111449085,0.0
-0.11587270238661862,3.098413011899096,0.6428571428571429
-1.047603656537734,2.1666820577479804,0.6428571428571429
-2.705318760302196,2.294681239697804,1.0
-2.3550800899756945,2.4663484814528767,0.9642857142857143
-0.3561452092933495,2.858140504992365,0.6428571428571429
3.6396317071061524,3.6396317071061524,0.0
0.006011269711209355,3.2202969839969238,0.6428571428571429
-1.4878663880404575,3.5121336119595425,1.0
1.4657085150133486,3.072851372156206,0.32142857142857145
-0.22252865544132527,2.991757058844389,0.6428571428571429
-0.6597994584855273,2.554486255800187,0.6428571428571429
1.2292420329787044,2.8363848901215616,0.32142857142857145
1.250615909001147,2.8577587661440043,0.32142857142857145
-0.919346423670893,2.2949392906148214,0.6428571428571429
-0.8902977560670151,2.3239879582186993,0.6428571428571429
-0.6746023973838442,2.53968331690187,0.6428571428571429
-2.3872589391916352,2.6127410608083648,1.0
-2.9893942844371315,2.0106057155628685,1.0
-2.7438359967450032,2.2561640032549968,1.0
0.04168613690488687,1.648828994047744,0.32142857142857145
-4.245748098335539,0.5756804730930323,0.9642857142857143
-1.8544073348679402,1.3598783794177742,0.6428571428571429
-1.7758733709345247,1.4384123433511897,0.6428571428571429
-1.8574450145941805,1.3568406996915339,0.6428571428571429
-0.5846592930158763,1.022483564126981,0.32142857142857145
-1.8604382044602448,1.3538475098254696,0.6428571428571429
-2.0775382896812116,1.1367474246045028,0.6428571428571429
-2.2340785313997644,0.9802071828859502,0.6428571428571429
-1.005686987822016,0.6014558693208413,0.32142857142857145
1.696260032658164,1.696260032658164,0.0
-3.3993344718629137,1.600665528137086,1.0
-1.7851874449501928,1.4290982693355216,0.6428571428571429
-3.8091913531882913,1.1908086468117085,1.0
0.868884272113458,2.476027129256315,0.32142857142857145
1.2588673400849602,2.8660101972278174,0.32142857142857145
1.2950238674328562,2.9021667245757135,0.32142857142857145
0.018093034111553052,1.6252358912544103,0.32142857142857145
0.6415512801749914,2.2486941373178486,0.32142857142857145
0.06802700253668692,1.6751698596795441,0.32142857142857145
1.999582609910732,3.606725467053589,0.32142857142857145
0.17958267138362127,1.7867255285264785,0.32142857142857145
0.499432802088422,2.106575659231279,0.32142857142857145
0.8061248375538361,2.4132676946966933,0.32142857142857145
1.1171673269416549,2.724310184084512,0.32142857142857145
0.9133276822175871,2.5204705393604443,0.32142857142857145
-1.0516096838972482,2.1626760303884662,0.6428571428571429
0.876487653793979,2.483630510936836,0.32142857142857145
0.11951652073394903,1.7266593778768062,0.32142857142857145
1.290951360644732,2.8980942177875892,0.32142857142857145
0.17653760448710876,1.783680461629966,0.32142857142857145
0.009577608395104464,1.6167204655379617,0.32142857142857145
1.0915141003822626,2.69865695752512,0.32142857142857145
-0.18695897212453794,1.4201838850183193,0.32142857142857145
-0.059900665647951934,1.5472421914949053,0.32142857142857145
