CompScore,PoseScore,ContactScore
-1.2133748038983025,1.5991251961016975,0.5625
-1.1017910737375431,3.898208926262457,1.0
0.4603591046468489,0.4603591046468489,0.0
-2.666234042077587,2.333765957922413,1.0
-3.073292305036695,1.9267076949633049,1.0
-4.0208458430771365,0.9791541569228639,1.0
-3.8894493487694684,1.1105506512305316,1.0
-3.823210647065901,1.1767893529340991,1.0
-3.271492422315803,1.7285075776841967,1.0
-3.8178512210536564,1.1821487789463434,1.0
-2.1121828405752145,0.7003171594247856,0.5625
-4.00816331259769,0.9918366874023107,1.0
-3.4842057781099167,1.5157942218900833,1.0
-3.175067931656021,1.8249320683439787,1.0
-2.897287432503455,2.102712567496545,1.0
-3.1192625652621295,1.8807374347378707,1.0
-1.2268688378614565,1.5856311621385435,0.5625
-2.595235136005054,2.404764863994946,1.0
-3.126923415122331,1.8730765848776694,1.0
-2.503915286971239,2.496084713028761,1.0
-2.7088646108543806,2.2911353891456194,1.0
-3.347811838696342,1.652188161303658,1.0
-3.0385640783121968,1.9614359216878032,1.0
-0.9534718036444476,1.8590281963555524,0.5625
-3.517277302114403,1.482722697885597,1.0
-2.477379498660589,2.522620501339411,1.0
-3.5142670626255628,1.4857329373744375,1.0
-1.1963123755775955,1.6161876244224045,0.5625
-1.2503810737191168,1.5621189262808832,0.5625
-4.2516483640046765,0.748351635995324,1.0
-2.767094920425552,2.232905079574448,1.0
-2.863921646877523,2.136078353122477,1.0
-2.674877392527245,2.325122607472755,1.0
-2.0983732429325337,2.9016267570674663,1.0
-2.248998014490899,2.751001985509101,1.0
-2.687365932250435,2.312634067749565,1.0
-3.287226909070504,1.7127730909294958,1.0
-3.851109517844781,1.148890482155219,1.0
-3.3424324989667404,1.6575675010332596,1.0
-1.9834671802407484,0.8290328197592516,0.5625
-2.5139774602484817,2.4860225397515183,1.0
-2.5233883390711926,2.4766116609288074,1.0
-2.787819688875488,2.212180311124512,1.0
-2.5662545069902825,2.4337454930097175,1.0
-2.2380527899658356,2.7619472100341644,1.0
-3.239114670500805,1.7608853294991949,1.0
-1.6417686066449013,3.3582313933550987,1.0
-2.9584895231629544,2.0415104768370456,1.0
-2.4457029283433487,2.5542970716566513,1.0
-1.8221864737265698,3.17781352627343,1.0
-3.1678940281724093,1.8321059718275907,1.0
-2.979618780246023,2.020381219753977,1.0
-2.398998946979069,2.601001053020931,1.0
-3.277961428666856,1.7220385713331436,1.0
-3.4217211301107633,1.5782788698892367,1.0
-2.8592206371626148,2.1407793628373852,1.0
-2.7155691384980902,2.2844308615019098,1.0
-3.246248223205419,1.7537517767945807,1.0
-3.302665149572747,1.6973348504272532,1.0
-3.143541814201857,1.856458185798143,1.0
-2.4742719792929915,2.5257280207070085,1.0
-1.0732620121599314,1.7392379878400686,0.5625
-3.355984313338591,1.6440156866614088,1.0
-3.7835281739769027,1.2164718260230973,1.0
-1.8219138868337543,3.1780861131662457,1.0
0.09292146269515289,2.905421462695153,0.5625
0.853457472344544,3.665957472344544,0.5625
0.47574565926234147,5.4757456592623415,1.0
4.070389332870813,4.070389332870813,0.0
-0.3042952974682924,4.695704702531708,1.0
-0.12170251453168657,4.878297485468313,1.0
-0.7667881509888312,4.233211849011169,1.0
2.5436559408888497,5.35615594088885,0.5625
0.9299983930602518,3.742498393060252,0.5625
-1.6065892892179598,3.39341071078204,1.0
-0.36631248097297053,4.6336875190270295,1.0
0.5601010722179272,5.560101072217927,1.0
2.8405994556553447,5.653099455655345,0.5625
1.8588720570550814,4.671372057055081,0.5625
5.840367980914243,5.840367980914243,0.0
-0.31030075731362583,4.689699242686374,1.0
0.9739106506139601,3.78641065061396,0.5625
1.5703499155540284,4.382849915554028,0.5625
-0.7711649588596492,4.228835041140351,1.0
-1.2848574114994848,3.715142588500515,1.0
-0.9840620745991844,4.015937925400816,1.0
4.430682841972249,4.430682841972249,0.0
1.2825742765928645,4.0950742765928645,0.5625
2.6726220799728955,5.4851220799728955,0.5625
3.509089186595433,6.321589186595433,0.5625
9.01303387709125,9.01303387709125,0.0
9.983864367905447,9.983864367905447,0.0
8.350152392664924,8.350152392664924,0.0
6.75955116563131,9.57205116563131,0.5625
9.973353274765945,9.973353274765945,0.0
9.283516762720309,9.283516762720309,0.0
10.000229954357394,10.000229954357394,0.0
11.029240936544317,11.029240936544317,0.0
13.902592645900954,13.902592645900954,0.0
