CompScore,PoseScore,ContactScore
1.9543153518650853,1.9543153518650853,0.0
-4.148164115839262,0.8518358841607376,1.0
-4.009410290585993,0.9905897094140069,1.0
-3.7813694105694813,1.2186305894305187,1.0
1.4460165820972233,1.4460165820972233,0.0
-1.3294175585103891,1.6705824414896109,0.6
-1.9102727093741527,1.0897272906258473,0.6
-3.149147420670859,1.8508525793291408,1.0
-2.6932764111455274,2.3067235888544726,1.0
1.3521024519111662,1.3521024519111662,0.0
-1.0531693145661893,1.9468306854338107,0.6
-1.8012864437736105,1.1987135562263895,0.6
-1.4634071439906857,1.5365928560093143,0.6
2.6535184122779505,2.6535184122779505,0.0
-0.9295065739067945,2.0704934260932055,0.6
-1.5308353587472752,1.4691646412527248,0.6
-3.2378521064109744,1.7621478935890258,1.0
-3.4956672127665716,1.5043327872334287,1.0
-1.0775020868452576,1.9224979131547424,0.6
-1.5110868469358607,1.4889131530641393,0.6
-1.5824037715020158,1.4175962284979842,0.6
-3.3776864062871974,1.6223135937128024,1.0
-1.2319833095983617,1.7680166904016383,0.6
-0.9259215500989564,2.0740784499010436,0.6
2.349883841086992,2.349883841086992,0.0
-3.3676705890369525,1.6323294109630475,1.0
-2.8116661596415793,2.1883338403584207,1.0
-1.3326183389676758,1.6673816610323242,0.6
-0.6778723464606373,2.3221276535393627,0.6
-0.6751472396723828,2.3248527603276172,0.6
-3.0810484198579884,1.9189515801420116,1.0
-3.322177222665637,1.6778227773343628,1.0
-2.945651392249525,2.054348607750475,1.0
-2.8755175891450757,2.1244824108549243,1.0
-3.066929207126085,1.9330707928739146,1.0
-3.0267627657992016,1.9732372342007982,1.0
-2.9758591481303416,2.0241408518696584,1.0
-2.9006292196613916,2.0993707803386084,1.0
-2.180679485496417,2.819320514503583,1.0
-0.9812732328339737,2.0187267671660263,0.6
-2.425088275142046,2.574911724857954,1.0
-0.8784658926051154,2.1215341073948846,0.6
-0.7469719587254189,2.253028041274581,0.6
-0.46740235995020596,2.532597640049794,0.6
-1.9757883082730465,1.0242116917269535,0.6
-2.2410442732353504,2.7589557267646496,1.0
-2.859867528206228,2.140132471793772,1.0
-3.147962159860197,1.852037840139803,1.0
-1.598796537854848,1.401203462145152,0.6
-3.0051197791234747,1.9948802208765255,1.0
-3.489532474128029,1.5104675258719713,1.0
-3.2336057072512676,1.7663942927487324,1.0
-1.0772668683182942,1.9227331316817058,0.6
-1.931817637015102,1.068182362984898,0.6
-3.225733394739221,1.774266605260779,1.0
-3.181415692761916,1.8185843072380838,1.0
-1.6922395827160461,1.3077604172839539,0.6
-3.925253984090153,1.074746015909847,1.0
-1.8838445049384442,1.1161554950615558,0.6
-3.652490310479469,1.3475096895205312,1.0
-1.714015920657062,1.285984079342938,0.6
-3.543244922039521,1.4567550779604794,1.0
-3.8401829711857367,1.1598170288142633,1.0
-4.106000947558462,0.8939990524415378,1.0
-3.7011863276209294,1.2988136723790709,1.0
-0.4722034169864382,2.527796583013562,0.6
-2.5145923365686187,0.4854076634313813,0.6
-2.0154656394354156,0.9845343605645845,0.6
-1.7822326438545777,1.2177673561454223,0.6
-1.2016486971542697,1.7983513028457303,0.6
-0.0486290615464533,2.9513709384535467,0.6
0.633959522992841,0.633959522992841,0.0
-3.0206759472864237,1.9793240527135763,1.0
-2.1550494986067057,2.8449505013932943,1.0
-4.035381347092205,0.964618652907795,1.0
-3.4344474665985185,1.5655525334014817,1.0
-0.9105886739950768,2.089411326004923,0.6
-2.3241571725135945,2.6758428274864055,1.0
-1.0667460885712816,1.9332539114287184,0.6
-1.4138930284867273,1.5861069715132727,0.6
-2.00008445872978,0.9999155412702198,0.6
1.0688994235566625,1.0688994235566625,0.0
-1.2657428769183632,1.7342571230816368,0.6
-1.1863773959400807,1.8136226040599193,0.6
-2.007168203017873,2.992831796982127,1.0
-1.2032712684463567,1.7967287315536433,0.6
-2.7216310859603468,2.2783689140396532,1.0
-3.5916807505756765,1.4083192494243237,1.0
-3.533918126402856,1.466081873597144,1.0
-1.433941574515008,1.566058425484992,0.6
-1.551688160780991,1.448311839219009,0.6
-3.860134509853765,1.139865490146235,1.0
-2.565125775295077,2.434874224704923,1.0
-1.4809120030108258,3.519087996989174,1.0
1.9822290991113085,1.9822290991113085,0.0
-1.3572491257085966,1.6427508742914034,0.6
-0.8010560074066642,2.198943992593336,0.6
-1.1976654239145772,1.8023345760854228,0.6
-2.981053196903264,2.018946803096736,1.0
