CompScore,PoseScore,ContactScore
-3.830553491030721,1.1694465089692787,1.0
-3.7847662441066285,1.2152337558933715,1.0
-3.7250909391565945,1.2749090608434055,1.0
1.7640690363841867,1.7640690363841867,0.0
-3.6249157242751338,1.375084275724866,1.0
-3.300736811741745,1.699263188258255,1.0
2.339474343118861,2.339474343118861,0.0
-3.2161165909168066,1.7838834090831932,1.0
2.0687550971039355,2.0687550971039355,0.0
-1.0799711169836934,3.9200288830163066,1.0
2.1628577049668865,2.1628577049668865,0.0
-2.743237882591551,2.256762117408449,1.0
-2.250486567688843,2.749513432311157,1.0
-3.0611702857787826,1.9388297142212172,1.0
-2.972997873540417,2.027002126459583,1.0
-2.3310577144641647,2.6689422855358353,1.0
-1.7350104684408327,3.2649895315591673,1.0
-1.2257963151420168,3.774203684857983,1.0
-1.3748860062382362,3.625113993761764,1.0
3.2419047224314874,3.2419047224314874,0.0
3.079811029692752,3.079811029692752,0.0
3.5574526785790193,3.5574526785790193,0.0
2.9448615809033396,2.9448615809033396,0.0
-2.431004513681331,2.568995486318669,1.0
-2.7581467960620163,2.2418532039379837,1.0
-2.843980117864649,2.156019882135351,1.0
-1.8097306865251848,3.1902693134748152,1.0
-2.4497110152020913,2.5502889847979087,1.0
-2.9781986858126235,2.0218013141873765,1.0
-2.9260190231603835,2.0739809768396165,1.0
2.480355814072225,2.480355814072225,0.0
-2.5659451090616754,2.4340548909383246,1.0
3.1796407439382595,3.1796407439382595,0.0
-2.4129047025847767,2.5870952974152233,1.0
2.3490115181922895,2.3490115181922895,0.0
-1.8852494224993719,3.114750577500628,1.0
-2.925504588353391,2.074495411646609,1.0
-2.94136283459776,2.05863716540224,1.0
-2.8155602952003456,2.1844397047996544,1.0
-2.9964231881554126,2.0035768118445874,1.0
-3.136830221361035,1.863169778638965,1.0
1.9182752649087726,1.9182752649087726,0.0
-3.0360836135183247,1.9639163864816755,1.0
-3.058793856664905,1.9412061433350951,1.0
-2.4901266675921,2.5098733324079,1.0
2.2376060404182674,2.2376060404182674,0.0
-1.895839520893282,3.104160479106718,1.0
-2.586250866170637,2.413749133829363,1.0
-0.592770178412187,4.407229821587813,1.0
2.9765626435467802,2.9765626435467802,0.0
4.719175741894455,4.719175741894455,0.0
-1.7615493895113388,3.2384506104886612,1.0
-2.3702156279809206,2.6297843720190794,1.0
3.6608395803041027,3.6608395803041027,0.0
2.8223848556661424,2.8223848556661424,0.0
2.1040207409761336,2.1040207409761336,0.0
3.5755271815470007,3.5755271815470007,0.0
-0.8566584775014112,4.143341522498589,1.0
5.397231157387229,5.397231157387229,0.0
0.15146855874618037,5.15146855874618,1.0
-0.07822957319061175,4.921770426809388,1.0
5.008810633143291,5.008810633143291,0.0
5.567690315058868,5.567690315058868,0.0
1.0242239583752353,6.024223958375235,1.0
5.48201030146724,5.48201030146724,0.0
0.3412919184199197,5.34129191841992,1.0
0.017138212162637778,5.017138212162638,1.0
-0.183152629140384,4.816847370859616,1.0
-0.2460820375380024,4.753917962461998,1.0
0.40693938270122576,5.406939382701226,1.0
-0.17566233767178208,4.824337662328218,1.0
0.39725055133967047,5.3972505513396705,1.0
5.081632811297428,5.081632811297428,0.0
8.860069680644479,8.860069680644479,0.0
11.305785651367556,11.305785651367556,0.0
11.750233932665017,11.750233932665017,0.0
9.972266403336365,9.972266403336365,0.0
9.007255487568298,9.007255487568298,0.0
8.989452113054396,8.989452113054396,0.0
8.563993622258357,8.563993622258357,0.0
8.453913405750432,8.453913405750432,0.0
8.823313867790379,8.823313867790379,0.0
8.524833847584334,8.524833847584334,0.0
8.520663093840124,8.520663093840124,0.0
7.880872788328983,7.880872788328983,0.0
10.547941966934005,10.547941966934005,0.0
12.542622083931692,12.542622083931692,0.0
10.612086078559383,10.612086078559383,0.0
10.468547117155266,10.468547117155266,0.0
8.286675096902094,8.286675096902094,0.0
8.77061395209506,8.77061395209506,0.0
8.19431466949191,8.19431466949191,0.0
8.715090287038821,8.715090287038821,0.0
8.505906179177495,8.505906179177495,0.0
8.158071577829421,8.158071577829421,0.0
8.242917371501392,8.242917371501392,0.0
8.128910063697672,8.128910063697672,0.0
7.559399335840641,7.559399335840641,0.0
8.688686066342926,8.688686066342926,0.0
